date,open,high,low,close,volume,oi,store_name,category_name,zip_code,availability,sum_cpi,count_cpi,TRUE,Amazon Marketplace,"D1_PAINT, SUNDRIES AND CLEANING"
11/03/1999,2630.73,2686.7,2630.73,2672.72,13390500,0,Sears,D4_PLUMBING,20864,FALSE,226895,1973,,,
11/04/1999,2682.55,2716.41,2677.13,2703.11,13646100,0,Grainger,D9_CHRISTMAS,16563,TRUE,150568,1711,,,
11/05/1999,2704.88,2765.56,2704.88,2755.7,13463200,0,Amazon Marketplace,D2_HAND AND POWER TOOLS,38502,FALSE,124700,1075,,,
11/08/1999,2732.53,2792.27,2725.2,2786.27,13008000,0,Grainger,D5_HARDWARE,59200,FALSE,210430,1913,,,
11/09/1999,2791.56,2813.52,2741.17,2763.58,14704200,0,Menards,"D1_PAINT, SUNDRIES AND CLEANING",16612,FALSE,149727,1721,,,
11/10/1999,2770.76,2824.68,2757.98,2797.61,14332500,0,Walmart Marketplace,D9_CHRISTMAS,15192,FALSE,154938,1519,,,
11/11/1999,2798.07,2851.52,2798.07,2849.81,13828400,0,Do it Best,D6_HOUSEWARES,14960,TRUE,115200,1200,,,
11/12/1999,2851.36,2889.7,2775.96,2888.91,14090700,0,Sears Marketplace,D5_HARDWARE,18501,TRUE,187916,1724,,,
11/15/1999,2891.58,2901.16,2869.45,2875.87,12833400,0,Orchard Supply,D4_PLUMBING,14273,FALSE,117370,1067,,,
11/16/1999,2875.87,2940.61,2875.87,2940.25,14869800,0,WalMart,D8_AUTOMOTIVE / SPORTING GOODS /,48647,FALSE,109800,1098,,,
11/17/1999,2952.91,2967.79,2908.03,2911.69,16526500,0,Amazon,"D1_PAINT, SUNDRIES AND CLEANING",57307,TRUE,88164,1116,,,
11/18/1999,2914.25,3003.49,2914.25,3003.49,15929200,0,Grainger,D6_HOUSEWARES,45134,TRUE,207252,1919,,,
11/19/1999,3001.28,3034.78,2983.64,3028.84,14223500,0,Orchard Supply,D4_PLUMBING,5530,TRUE,193662,1827,,,
11/22/1999,3028.51,3057.06,3010.92,3049.61,13747600,0,Walmart Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,26533,FALSE,193911,1779,,,
11/23/1999,3049.4,3066.44,2975.71,2999.78,14563100,0,Do it Best,D5_HARDWARE,58210,TRUE,149330,1370,,,
11/24/1999,3003.02,3108.96,2982.02,3108.52,12905500,0,Lowes,D9_CHRISTMAS,53738,FALSE,172368,1512,,,
11/26/1999,3109.35,3151.77,3108.49,3116.62,7307800,0,Sears,D5_HARDWARE,26176,FALSE,102212,1111,,,
11/29/1999,3114.88,3127.05,3063.23,3063.23,15437500,0,Amazon,D9_CHRISTMAS,19362,TRUE,101024,1312,,,
11/30/1999,3061.68,3067.09,2964.11,2966.71,15486800,0,Do it Best,D5_HARDWARE,52668,TRUE,200790,1746,,,
12/01/1999,2970.04,3019.21,2956.79,2997.28,14343100,0,Walmart Marketplace,D5_HARDWARE,9988,TRUE,144078,1298,,,
12/02/1999,3002.9,3108.47,3002.9,3108.47,14581700,0,Sears,D5_HARDWARE,39033,TRUE,112728,1464,,,
12/03/1999,3120.12,3209.93,3120.12,3172.37,15390600,0,Lowes,"D1_PAINT, SUNDRIES AND CLEANING",57301,TRUE,102870,1143,,,
12/06/1999,3172.31,3223.63,3152.93,3191.09,13732300,0,Do it Best,D9_CHRISTMAS,7279,TRUE,81923,1037,,,
12/07/1999,3190.57,3211.99,3158.73,3205.08,15646000,0,Petco,D8_AUTOMOTIVE / SPORTING GOODS /,30704,FALSE,149940,1785,,,
12/08/1999,3197.51,3223.56,3158.87,3164.08,16766200,0,Home Depot,D5_HARDWARE,22754,FALSE,182784,1536,,,
12/09/1999,3184.5,3219.22,3093.98,3167.52,17875700,0,Menards,"D1_PAINT, SUNDRIES AND CLEANING",68599,FALSE,224460,1935,,,
12/10/1999,3172.38,3208.93,3129.95,3203.28,15940400,0,Petco,DW_WINTER GOODS,4975,TRUE,155550,1830,,,
12/13/1999,3198.35,3252.92,3173.27,3242.37,15828600,0,Sears,D8_AUTOMOTIVE / SPORTING GOODS /,53257,TRUE,141064,1603,,,
12/14/1999,3243.6,3251.79,3166.66,3167.29,15964100,0,Amazon Marketplace,D2_HAND AND POWER TOOLS,30798,TRUE,223560,1944,,,
12/15/1999,3165.68,3239.65,3121.32,3239.18,16482900,0,Walmart Marketplace,D4_PLUMBING,61546,FALSE,164034,1402,,,
12/16/1999,3253.98,3332.56,3253.98,3332.31,14303100,0,Home Depot,"D1_PAINT, SUNDRIES AND CLEANING",23104,FALSE,138606,1777,,,
12/17/1999,3362.69,3434.22,3341.71,3359.86,15727100,0,Home Depot,"D1_PAINT, SUNDRIES AND CLEANING",28228,TRUE,193903,1999,,,
12/20/1999,3361.97,3406.22,3351.53,3390.01,13244500,0,Menards,D5_HARDWARE,54021,TRUE,96560,1207,,,
12/21/1999,3397.26,3528.88,3393.07,3528.53,14869800,0,Orchard Supply,D5_HARDWARE,27660,TRUE,138538,1226,,,
12/22/1999,3536.92,3568.48,3501.34,3562.29,14735700,0,WalMart,D4_PLUMBING,4264,TRUE,190112,1828,,,
12/23/1999,3566.4,3625.58,3566.4,3590.28,12726800,0,Sears,D5_HARDWARE,54163,TRUE,133608,1758,,,
12/27/1999,3588.43,3620.13,3521.85,3598.51,11546500,0,Home Depot,D8_AUTOMOTIVE / SPORTING GOODS /,46346,FALSE,141882,1819,,,
12/28/1999,3601.14,3623.03,3550.87,3579.95,12371300,0,Petco,D5_HARDWARE,7149,FALSE,130275,1737,,,
12/29/1999,3582.93,3689.82,3582.93,3689.68,11584300,0,Tractor Supply,D8_AUTOMOTIVE / SPORTING GOODS /,37711,FALSE,142722,1762,,,
12/30/1999,3692.57,3750.41,3680.75,3683.67,11071600,0,Walmart Marketplace,D2_HAND AND POWER TOOLS,22090,TRUE,215636,1739,,,
12/31/1999,3700,3732.1,3689.75,3707.83,7629800,0,WalMart,D8_AUTOMOTIVE / SPORTING GOODS /,30314,FALSE,134892,1249,,,
01/03/2000,3755.74,3836.86,3643.25,3790.55,15100700,0,Amazon,DW_WINTER GOODS,3036,FALSE,199360,1780,,,
01/04/2000,3766.57,3766.57,3542.73,3546.2,15118400,0,Home Depot,D8_AUTOMOTIVE / SPORTING GOODS /,68605,FALSE,114738,1471,,,
01/05/2000,3543.13,3576.17,3371.75,3507.31,17356700,0,Amazon Marketplace,DW_WINTER GOODS,69506,FALSE,119035,1253,,,
01/06/2000,3488.31,3513.55,3334.02,3340.81,15983200,0,Orchard Supply,D6_HOUSEWARES,45110,TRUE,92631,1203,,,
01/07/2000,3337.26,3529.75,3314.75,3529.6,16349300,0,Orchard Supply,D8_AUTOMOTIVE / SPORTING GOODS /,32420,FALSE,96480,1206,,,
01/10/2000,3558.21,3756.17,3558.21,3717.41,16917100,0,Menards,D5_HARDWARE,62894,FALSE,117600,1176,,,
01/11/2000,3715.22,3717.17,3517.79,3544.35,16944600,0,Sears Marketplace,DW_WINTER GOODS,14933,FALSE,102828,1353,,,
01/12/2000,3548.77,3572.62,3447.9,3478.14,15259000,0,Grainger,"D1_PAINT, SUNDRIES AND CLEANING",17653,TRUE,94276,1036,,,
01/13/2000,3495.83,3612.43,3494.39,3612.08,14769700,0,Sears Marketplace,D6_HOUSEWARES,68214,FALSE,175332,1538,,,
01/14/2000,3653.3,3744.89,3653.3,3704.74,16566300,0,Grainger,D2_HAND AND POWER TOOLS,29066,TRUE,234606,1923,,,
01/18/2000,3704.74,3779.56,3665.87,3757.78,15852300,0,Orchard Supply,D9_CHRISTMAS,24199,TRUE,118944,1008,,,
01/19/2000,3741.45,3803.72,3711.96,3790.89,16522100,0,Tractor Supply,D8_AUTOMOTIVE / SPORTING GOODS /,4381,FALSE,122148,1131,,,
01/20/2000,3798.84,3877.43,3782.43,3841.74,18513000,0,Tractor Supply,D9_CHRISTMAS,16095,TRUE,96720,1209,,,
01/21/2000,3841.74,3891.81,3806.58,3849.96,19236800,0,Walmart Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,63514,TRUE,164220,1610,,,
01/24/2000,3888.33,3905.1,3660.86,3660.96,19890500,0,Lowes,D3_ELECTRICAL,65591,FALSE,157522,1394,,,
01/25/2000,3667.02,3759.33,3591.34,3759.11,17436300,0,Do it Best,D6_HOUSEWARES,17656,TRUE,114450,1526,,,
01/26/2000,3762.69,3762.69,3621.1,3621.21,17170000,0,Grainger,D4_PLUMBING,38872,TRUE,119715,1041,,,
01/27/2000,3628.88,3701.3,3512.07,3593.15,17984600,0,Lowes,D2_HAND AND POWER TOOLS,57289,TRUE,107796,1382,,,
01/28/2000,3595.89,3618.08,3408.03,3446.13,16163700,0,Do it Best,D8_AUTOMOTIVE / SPORTING GOODS /,33210,TRUE,121605,1005,,,
01/31/2000,3438.09,3570.59,3349.06,3570.05,15076300,0,Orchard Supply,D6_HOUSEWARES,50857,TRUE,166345,1957,,,
02/01/2000,3580.29,3703.59,3544.93,3701.78,13982400,0,Grainger,DW_WINTER GOODS,63304,FALSE,110340,1226,,,
02/02/2000,3700.2,3785.36,3693.95,3724.46,15278800,0,Amazon Marketplace,D4_PLUMBING,18273,FALSE,112480,1184,,,
02/03/2000,3726.13,3857.34,3704.23,3851.16,17223300,0,Walmart Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,32993,TRUE,80185,1015,,,
02/04/2000,3858.6,3929.81,3856.83,3874.37,17514500,0,Tractor Supply,D2_HAND AND POWER TOOLS,53211,FALSE,224825,1955,,,
02/07/2000,3873.43,3933.75,3858.89,3933.34,16255400,0,Do it Best,DW_WINTER GOODS,58206,TRUE,148400,1400,,,
02/08/2000,3932.24,4063.79,3932.24,4062.77,19711800,0,Walmart Marketplace,DW_WINTER GOODS,65002,TRUE,192495,1565,,,
02/09/2000,4061.74,4087.84,3966.33,3968.46,17755900,0,Grainger,D6_HOUSEWARES,21870,FALSE,145042,1543,,,
02/10/2000,3974.83,4090.07,3956.9,4090,18135900,0,Sears Marketplace,D6_HOUSEWARES,63886,TRUE,100556,1093,,,
02/11/2000,4090.26,4090.26,3933.78,3968.89,17385900,0,Amazon,D2_HAND AND POWER TOOLS,34482,TRUE,177684,1742,,,
02/14/2000,3969.95,4005.59,3918.87,3986.13,16008500,0,Menards,D2_HAND AND POWER TOOLS,3593,FALSE,148200,1560,,,
02/15/2000,3983.85,4024.13,3848.37,3997.03,17089300,0,Petco,D6_HOUSEWARES,40055,FALSE,120460,1585,,,
02/16/2000,3997.03,4063.58,3982.55,3997.97,17821300,0,Menards,D8_AUTOMOTIVE / SPORTING GOODS /,9791,FALSE,114660,1365,,,
02/17/2000,4012.29,4127.35,3993.57,4125.38,20084400,0,Amazon,DW_WINTER GOODS,29779,TRUE,148770,1710,,,
02/18/2000,4130.55,4135.6,3959.83,3965.75,18984100,0,Home Depot,D2_HAND AND POWER TOOLS,56329,TRUE,190241,1847,,,
02/22/2000,3970.53,4001.07,3856.02,3969.13,17722900,0,Menards,D9_CHRISTMAS,56665,FALSE,105264,1224,,,
02/23/2000,3966,4198.16,3966,4170.09,18928000,0,Petco,D5_HARDWARE,8398,TRUE,89910,1110,,,
02/24/2000,4169.66,4253.75,4099.39,4253.05,19440500,0,Sears Marketplace,D9_CHRISTMAS,37557,FALSE,225285,1959,,,
02/25/2000,4254.56,4297.46,4169.34,4178.58,18255000,0,Amazon Marketplace,D2_HAND AND POWER TOOLS,19028,TRUE,164976,1964,,,
02/28/2000,4178.58,4224.95,4024.08,4162.13,17980700,0,Walmart Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",58450,TRUE,174096,1488,,,
02/29/2000,4174.75,4269.76,4174.75,4266.94,20888400,0,Petco,D3_ELECTRICAL,38404,FALSE,233883,1999,,,
03/01/2000,4275.72,4346.41,4269.66,4309.01,22323400,0,Menards,D4_PLUMBING,7442,TRUE,154470,1626,,,
03/02/2000,4311.97,4337.65,4197.98,4234.26,21370800,0,Lowes,D6_HOUSEWARES,31282,FALSE,97812,1287,,,
03/03/2000,4257.53,4442.87,4257.53,4442.87,21365300,0,Menards,"D1_PAINT, SUNDRIES AND CLEANING",5714,TRUE,124720,1559,,,
03/06/2000,4448.48,4528.69,4436.6,4457.18,20155800,0,Menards,D2_HAND AND POWER TOOLS,66863,FALSE,152471,1837,,,
03/07/2000,4489.49,4560.96,4355.61,4390.83,21564100,0,Amazon Marketplace,D5_HARDWARE,51180,FALSE,170000,1360,,,
03/08/2000,4409.98,4470.28,4266.87,4445.68,20201300,0,WalMart,D2_HAND AND POWER TOOLS,51242,FALSE,83249,1003,,,
03/09/2000,4446.48,4587.55,4379.6,4586.26,20068100,0,Do it Best,D5_HARDWARE,62632,TRUE,100792,1172,,,
03/10/2000,4586.26,4659.72,4549.07,4587.16,19921700,0,Grainger,D2_HAND AND POWER TOOLS,46389,TRUE,209209,1729,,,
03/13/2000,4585.16,4585.16,4387.74,4426.8,17362700,0,Orchard Supply,"D1_PAINT, SUNDRIES AND CLEANING",64095,TRUE,195804,1764,,,
03/14/2000,4448.63,4537.99,4226.79,4226.99,19778200,0,Orchard Supply,D2_HAND AND POWER TOOLS,20114,TRUE,184320,1920,,,
03/15/2000,4250.74,4341.54,4094.04,4130.01,19378000,0,Home Depot,D4_PLUMBING,61163,FALSE,137994,1266,,,
03/16/2000,4141.23,4353.59,4049.98,4353.33,20415100,0,Lowes,D9_CHRISTMAS,21155,FALSE,106904,1288,,,
03/17/2000,4349.26,4441,4326.76,4440.45,16915300,0,Amazon,D5_HARDWARE,59246,FALSE,165585,1995,,,
03/20/2000,4443.35,4460.37,4260.92,4261.15,15398600,0,Amazon,D3_ELECTRICAL,62845,FALSE,116368,1039,,,
03/21/2000,4259.58,4450.41,4155.34,4449.33,17533100,0,WalMart,D3_ELECTRICAL,46558,FALSE,80160,1002,,,
03/22/2000,4449.22,4639.12,4449.22,4596.81,17695100,0,Menards,"D1_PAINT, SUNDRIES AND CLEANING",61703,TRUE,166599,1557,,,
03/23/2000,4594.37,4704.21,4547,4660.62,17141600,0,Tractor Supply,D8_AUTOMOTIVE / SPORTING GOODS /,53428,TRUE,136416,1176,,,
03/24/2000,4659.76,4816.35,4608.92,4691.61,16889700,0,Walmart Marketplace,D6_HOUSEWARES,44162,FALSE,215600,1925,,,
03/27/2000,4687.6,4781.19,4687.6,4704.73,13803800,0,WalMart,D3_ELECTRICAL,49037,TRUE,194699,1723,,,
03/28/2000,4705.75,4714.35,4582.45,4583.39,14900900,0,Petco,D6_HOUSEWARES,66720,FALSE,143716,1159,,,
03/29/2000,4583.81,4615.09,4408.6,4413.92,17382700,0,Sears,DW_WINTER GOODS,9906,FALSE,219072,1956,,,
03/30/2000,4376.41,4491.08,4151.12,4250.19,19258600,0,Amazon Marketplace,D4_PLUMBING,63045,FALSE,152992,1366,,,
03/31/2000,4268.64,4424.43,4171.09,4397.84,21181000,0,Menards,D6_HOUSEWARES,3839,TRUE,162081,1863,,,
04/03/2000,4355.7,4355.7,4041.24,4077.02,17399200,0,WalMart,D9_CHRISTMAS,26198,FALSE,143582,1751,,,
04/04/2000,4089.78,4146.5,3525.44,4034.17,28891000,0,Petco,D2_HAND AND POWER TOOLS,4164,FALSE,139638,1369,,,
04/05/2000,4028.4,4156.43,3884.32,4030.26,19477000,0,Sears Marketplace,DW_WINTER GOODS,4070,FALSE,148400,1400,,,
04/06/2000,4036.39,4161.42,4005.31,4086.73,17464500,0,Orchard Supply,DW_WINTER GOODS,62672,TRUE,157488,1544,,,
04/07/2000,4111.18,4292.88,4111.18,4291.53,15634300,0,Lowes,D9_CHRISTMAS,35512,TRUE,141750,1575,,,
04/10/2000,4293.63,4308.62,3998.1,3998.26,14461400,0,Lowes,D6_HOUSEWARES,22877,FALSE,146710,1726,,,
04/11/2000,3987.24,4049.55,3829.39,3909.21,16793900,0,Home Depot,D8_AUTOMOTIVE / SPORTING GOODS /,64855,TRUE,155601,1921,,,
04/12/2000,3909,3943.68,3632.41,3633.63,19210900,0,Menards,D8_AUTOMOTIVE / SPORTING GOODS /,14322,TRUE,144866,1282,,,
04/13/2000,3645.79,3831.7,3552.51,3553.81,19515000,0,Petco,DW_WINTER GOODS,13072,TRUE,117473,1487,,,
04/14/2000,3536.41,3536.41,3138.42,3207.96,25557800,0,WalMart,"D1_PAINT, SUNDRIES AND CLEANING",59975,TRUE,171212,1861,,,
04/17/2000,3194.5,3530.67,3107.42,3529.45,24828300,0,Petco,D3_ELECTRICAL,42875,FALSE,247500,1980,,,
04/18/2000,3531.07,3717.66,3511.81,3715.81,21527200,0,WalMart,"D1_PAINT, SUNDRIES AND CLEANING",2503,FALSE,194021,1717,,,
04/19/2000,3720.24,3753.45,3578.9,3583.07,17602700,0,Sears,D5_HARDWARE,39287,FALSE,201760,1940,,,
04/20/2000,3587.27,3632.24,3453.3,3505.29,14227300,0,Amazon,"D1_PAINT, SUNDRIES AND CLEANING",37513,TRUE,141620,1460,,,
04/24/2000,3448.23,3448.23,3200.9,3353.53,15407100,0,Petco,D9_CHRISTMAS,27634,FALSE,230868,1908,,,
04/25/2000,3371.21,3622.29,3371.21,3621.56,16229100,0,Grainger,D8_AUTOMOTIVE / SPORTING GOODS /,34344,TRUE,118579,1501,,,
04/26/2000,3622.8,3690.29,3505.11,3505.71,15928300,0,Amazon,D3_ELECTRICAL,48605,TRUE,203837,1979,,,
04/27/2000,3504.2,3692.92,3390.6,3692.57,15487600,0,Amazon,D9_CHRISTMAS,28190,TRUE,102700,1027,,,
04/28/2000,3696.42,3790.78,3696.42,3773.18,15837100,0,Tractor Supply,D8_AUTOMOTIVE / SPORTING GOODS /,65733,FALSE,163632,1461,,,
05/01/2000,3789.2,3871.93,3777.05,3829.84,15006100,0,Orchard Supply,D6_HOUSEWARES,34140,TRUE,191400,1595,,,
05/02/2000,3768.04,3824.47,3626.54,3627.31,14380400,0,Amazon Marketplace,D5_HARDWARE,67754,TRUE,192096,1656,,,
05/03/2000,3627.31,3627.31,3435.3,3562.16,14800500,0,Amazon,D2_HAND AND POWER TOOLS,3056,TRUE,172980,1860,,,
05/04/2000,3561.72,3627.35,3518.12,3570.73,12878500,0,Petco,D6_HOUSEWARES,49734,TRUE,159576,1308,,,
05/05/2000,3571.27,3692.4,3534.07,3688.36,11972900,0,Walmart Marketplace,D2_HAND AND POWER TOOLS,32517,FALSE,120830,1405,,,
05/08/2000,3688.36,3688.36,3521.05,3521.6,11427100,0,Orchard Supply,D5_HARDWARE,51274,FALSE,121320,1348,,,
05/09/2000,3525.23,3567.96,3401.82,3445.26,14547800,0,Amazon Marketplace,D3_ELECTRICAL,43489,FALSE,160617,1447,,,
05/10/2000,3436.68,3436.68,3234.96,3244.73,15801100,0,Sears,D2_HAND AND POWER TOOLS,19793,TRUE,168032,1888,,,
05/11/2000,3311.51,3381.7,3237.86,3381.57,13702300,0,Walmart Marketplace,D3_ELECTRICAL,3909,FALSE,118832,1061,,,
05/12/2000,3381.57,3504.81,3381.57,3406.25,12200400,0,WalMart,D6_HOUSEWARES,6391,FALSE,126875,1015,,,
05/15/2000,3404.56,3512.21,3314.44,3512.11,11558100,0,Sears Marketplace,D2_HAND AND POWER TOOLS,33776,TRUE,201243,1813,,,
05/16/2000,3520.98,3653.76,3520.98,3646.89,14952700,0,Lowes,"D1_PAINT, SUNDRIES AND CLEANING",32774,TRUE,104528,1112,,,
05/17/2000,3635.03,3635.03,3527.67,3550.5,12273800,0,Petco,D4_PLUMBING,30742,FALSE,169212,1434,,,
05/18/2000,3547.52,3575.78,3426.35,3426.35,12586100,0,Tractor Supply,D5_HARDWARE,67392,FALSE,205868,1924,,,
05/19/2000,3425.38,3425.38,3259.18,3260.64,13669300,0,Petco,D5_HARDWARE,16161,TRUE,204966,1737,,,
05/22/2000,3261.47,3269.54,3029.14,3264.71,16154800,0,Menards,D2_HAND AND POWER TOOLS,30739,TRUE,135660,1428,,,
05/23/2000,3262.77,3298.46,3022.52,3023.42,13304400,0,WalMart,D6_HOUSEWARES,22977,TRUE,180068,1652,,,
05/24/2000,3023.49,3185.74,2897.27,3180.31,20879800,0,Do it Best,D4_PLUMBING,23554,FALSE,135405,1593,,,
05/25/2000,3181.5,3290.53,3078.18,3099.28,15618400,0,Orchard Supply,D5_HARDWARE,24035,FALSE,131580,1548,,,
05/26/2000,3100.97,3170.72,3033.5,3101.44,10694400,0,Amazon Marketplace,D5_HARDWARE,36228,FALSE,180926,1483,,,
05/30/2000,3101.43,3415.71,3101.43,3414.03,14573600,0,Tractor Supply,D2_HAND AND POWER TOOLS,28306,TRUE,126445,1045,,,
05/31/2000,3414.03,3458.34,3322.22,3324.08,15337300,0,Menards,DW_WINTER GOODS,34011,TRUE,101101,1001,,,
06/01/2000,3331.8,3526.53,3331.8,3518.98,15802400,0,WalMart,D6_HOUSEWARES,14262,TRUE,126021,1059,,,
06/02/2000,3518.98,3759.81,3518.98,3755.67,19032100,0,Home Depot,D4_PLUMBING,3169,TRUE,184580,1678,,,
06/05/2000,3742.28,3817.25,3688.89,3730.31,14559600,0,Amazon Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",9569,FALSE,213156,1719,,,
06/06/2000,3730.31,3801.31,3637.8,3646.32,16030600,0,Amazon Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,68324,TRUE,199158,1747,,,
06/07/2000,3644.46,3736.15,3599.53,3736.01,14312200,0,Petco,D9_CHRISTMAS,45693,FALSE,102718,1334,,,
06/08/2000,3737.93,3791.42,3671.44,3707.31,13992500,0,Petco,D2_HAND AND POWER TOOLS,5906,TRUE,154530,1530,,,
06/09/2000,3707.31,3785.02,3707.31,3760.26,12687200,0,Sears Marketplace,D2_HAND AND POWER TOOLS,5926,FALSE,247375,1979,,,
06/12/2000,3761.15,3779.74,3638.31,3638.42,12810000,0,Tractor Supply,DW_WINTER GOODS,14286,TRUE,185818,1753,,,
06/13/2000,3638.54,3766.52,3582.52,3765.81,13987900,0,Do it Best,D9_CHRISTMAS,48212,FALSE,91530,1130,,,
06/14/2000,3767.54,3793.72,3670.71,3677.49,14003000,0,Tractor Supply,D8_AUTOMOTIVE / SPORTING GOODS /,18318,FALSE,109383,1083,,,
06/15/2000,3680.67,3755.72,3639.18,3752.01,14266300,0,Lowes,D8_AUTOMOTIVE / SPORTING GOODS /,41518,TRUE,162030,1473,,,
06/16/2000,3758.36,3817.85,3732.83,3787.36,15011900,0,Amazon,D9_CHRISTMAS,22321,FALSE,144210,1311,,,
06/19/2000,3787.36,3935.33,3730.77,3933.7,14114000,0,Do it Best,DW_WINTER GOODS,33094,TRUE,210035,1765,,,
06/20/2000,3933.7,3990.21,3898.28,3933.83,16945200,0,Sears,D5_HARDWARE,34218,TRUE,132296,1438,,,
06/21/2000,3928.98,3981.26,3867.92,3970,15419000,0,Sears Marketplace,D6_HOUSEWARES,40483,TRUE,110568,1084,,,
06/22/2000,3968.85,3968.85,3804,3804.11,16395400,0,Amazon Marketplace,D5_HARDWARE,64652,FALSE,190190,1729,,,
06/23/2000,3809.4,3821.95,3669.4,3685.3,13449600,0,Walmart Marketplace,D6_HOUSEWARES,24067,TRUE,188944,1928,,,
06/26/2000,3685.3,3840.54,3685.3,3771.45,13169600,0,Lowes,DW_WINTER GOODS,17806,FALSE,166712,1832,,,
06/27/2000,3771.45,3804.94,3698.5,3699,14760200,0,Grainger,D3_ELECTRICAL,66048,TRUE,149379,1717,,,
06/28/2000,3701.11,3817.5,3701.11,3771.06,16601300,0,Sears Marketplace,D3_ELECTRICAL,32132,TRUE,121980,1070,,,
06/29/2000,3764.83,3764.83,3634.03,3665.83,15509900,0,Menards,D3_ELECTRICAL,64654,FALSE,178204,1937,,,
06/30/2000,3666.18,3764.96,3666.18,3763.79,20663900,0,Do it Best,D3_ELECTRICAL,52854,FALSE,234750,1878,,,
07/03/2000,3763.79,3811.59,3744.63,3804.78,6008100,0,Petco,D4_PLUMBING,31643,TRUE,137680,1721,,,
07/05/2000,3804.96,3804.96,3646.46,3649.8,13426000,0,Grainger,D4_PLUMBING,56004,FALSE,179685,1485,,,
07/06/2000,3648.13,3793.9,3610.27,3793.48,14824800,0,Home Depot,D8_AUTOMOTIVE / SPORTING GOODS /,17281,TRUE,167922,1473,,,
07/07/2000,3793.01,3884.84,3781.56,3841.27,14864800,0,Home Depot,D4_PLUMBING,58005,TRUE,112404,1292,,,
07/10/2000,3841.51,3841.51,3767.56,3772.2,13959500,0,Lowes,D3_ELECTRICAL,60163,FALSE,107568,1296,,,
07/11/2000,3772.61,3835.02,3720.02,3744.53,17145000,0,Tractor Supply,D4_PLUMBING,48471,FALSE,121784,1171,,,
07/12/2000,3810.36,3909.41,3792.98,3901.12,17759800,0,Tractor Supply,D4_PLUMBING,40540,FALSE,123123,1001,,,
07/13/2000,3901.12,3991.87,3900.23,3956.67,18815600,0,Amazon,DW_WINTER GOODS,31625,TRUE,191986,1627,,,
07/14/2000,3962.82,4051.9,3962.68,4041.15,16786100,0,Menards,D6_HOUSEWARES,68336,FALSE,114475,1205,,,
07/17/2000,4041.15,4089.04,4007.62,4061.88,15845000,0,WalMart,DW_WINTER GOODS,29129,TRUE,132432,1424,,,
07/18/2000,4060.31,4060.31,3949.85,3960.96,15019700,0,Sears Marketplace,D4_PLUMBING,55232,TRUE,189516,1858,,,
07/19/2000,3960.96,3960.96,3835.12,3843.98,14453100,0,Do it Best,DW_WINTER GOODS,35660,TRUE,121920,1524,,,
07/20/2000,3843.98,3999.06,3843.98,3995.46,17198800,0,Menards,D3_ELECTRICAL,23694,TRUE,182804,1987,,,
07/21/2000,3992.83,3992.83,3892.25,3908.75,15459400,0,Lowes,D6_HOUSEWARES,23736,FALSE,123675,1649,,,
07/24/2000,3908.75,3966.83,3787.29,3790.62,14606900,0,Menards,D2_HAND AND POWER TOOLS,5100,FALSE,119700,1330,,,
07/25/2000,3790.62,3871.64,3762,3865.39,14710000,0,Grainger,D9_CHRISTMAS,40818,TRUE,168696,1917,,,
07/26/2000,3865.33,3865.33,3741.84,3818.31,17547600,0,Amazon Marketplace,D3_ELECTRICAL,26884,FALSE,128166,1042,,,
07/27/2000,3816.49,3816.49,3680.78,3681.63,17911000,0,Home Depot,D4_PLUMBING,46289,FALSE,202070,1837,,,
07/28/2000,3689.69,3716.95,3452.95,3477.31,17694100,0,Lowes,D3_ELECTRICAL,56822,TRUE,174990,1842,,,
07/31/2000,3477.53,3610.95,3437.59,3609.35,15125800,0,Menards,D6_HOUSEWARES,17777,FALSE,108400,1084,,,
08/01/2000,3609.35,3609.35,3518.61,3521.15,13414600,0,WalMart,"D1_PAINT, SUNDRIES AND CLEANING",41033,TRUE,145948,1177,,,
08/02/2000,3521.15,3617.25,3486.46,3490.34,14768200,0,Home Depot,DW_WINTER GOODS,49859,FALSE,127160,1156,,,
08/03/2000,3490.34,3625.64,3341.83,3623.5,18288600,0,Amazon Marketplace,D4_PLUMBING,33794,TRUE,93520,1169,,,
08/04/2000,3624.17,3715.57,3577.13,3618.63,14388500,0,Grainger,D5_HARDWARE,10095,TRUE,119637,1477,,,
08/07/2000,3618.63,3726.9,3618.63,3710.39,13196800,0,WalMart,D4_PLUMBING,54791,TRUE,121600,1600,,,
08/08/2000,3708.95,3741.51,3671.75,3686.37,14615900,0,Grainger,D9_CHRISTMAS,28355,FALSE,105825,1275,,,
08/09/2000,3708.63,3780.43,3691.7,3693.04,15176500,0,Menards,D2_HAND AND POWER TOOLS,26745,TRUE,198357,1787,,,
08/10/2000,3687.69,3690.61,3594.8,3595.19,13496700,0,Home Depot,D8_AUTOMOTIVE / SPORTING GOODS /,18677,TRUE,91182,1002,,,
08/11/2000,3595.15,3645.77,3521.53,3644.61,13332600,0,Sears Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,5026,FALSE,141240,1284,,,
